Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost","Calculation Time (ms)","Num. States","Move-Model Fitness","Trace Fitness","Move-Log Fitness","Trace Length","Queued States",Match
47,"XC|FV",2,Yes,"4.00","0.00","174.00","0.80","0.73","0.80","10.00","248.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[M-REAL]Leucocytes|[L]IVLiquid|[L/M]IVAntibiotics|[M-INVI]tau split|[L/M]LacticAcid|[M-INVI]tau from tree|[M-INVI]tau join|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]CRP|[L/M]END
48,"JL|ET",2,Yes,"5.00","0.00","235.00","1.00","0.71","0.58","12.00","295.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[L]ERSepsisTriage|[L]LacticAcid|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau split|[L]IVLiquid|[L]IVAntibiotics|[L/M]AdmissionNC|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]ReleaseA|[L/M]END
49,"PS|RS",2,Yes,"6.00","1.00","247.00","0.88","0.65","0.58","12.00","298.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau split|[L]CRP|[L]LacticAcid|[L]IVLiquid|[L]IVAntibiotics|[L/M]AdmissionNC|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]ReleaseA|[L/M]END
50,"RF|KR",2,Yes,"5.00","0.00","212.00","0.88","0.69","0.64","11.00","273.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau split|[L]LacticAcid|[L]CRP|[L]IVLiquid|[L]IVAntibiotics|[L/M]AdmissionNC|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]END
51,"HI|IAA",2,Yes,"2.00","1.00","64.00","1.00","0.88","0.82","11.00","137.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[L]ERSepsisTriage|[L]LacticAcid|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau split|[L/M]AdmissionNC|[M-INVI]tau from tree|[M-INVI]tau join|[L/M]ReleaseA|[L/M]ReturnER|[M-INVI]tau from tree|[L/M]END
52,"DD|TR",2,Yes,"3.00","0.00","127.00","0.89","0.80","0.80","10.00","200.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau split|[L]CRP|[L]LacticAcid|[L/M]AdmissionNC|[L/M]ReleaseB|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]END
53,"CA|RQ",2,Yes,"4.00","0.00","137.00","1.00","0.73","0.60","10.00","212.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[L]ERSepsisTriage|[L]IVLiquid|[L]IVAntibiotics|[L/M]CRP|[M-INVI]tau from tree|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]END
54,"FB|PE",2,Yes,"4.00","0.00","153.00","1.00","0.73","0.60","10.00","224.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[L]ERSepsisTriage|[L]IVLiquid|[L]IVAntibiotics|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]LacticAcid|[L/M]END
55,"JF|LCA",2,Yes,"5.00","0.00","199.00","0.86","0.67","0.60","10.00","248.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L]IVLiquid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]CRP|[L]LacticAcid|[L]IVAntibiotics|[L/M]END
56,"PQ|KAA",2,Yes,"3.00","0.00","101.00","0.75","0.75","0.86","7.00","152.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[M-REAL]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau split|[L/M]AdmissionNC|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]ReleaseA|[L/M]END
57,"UU|LMA",2,Yes,"2.00","1.00","84.00","0.88","0.85","0.88","8.00","140.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau split|[L/M]AdmissionNC|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]ReleaseA|[L/M]END
58,"VEA|LJA",2,Yes,"4.00","1.00","174.00","1.00","0.73","0.60","10.00","234.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[L]ERSepsisTriage|[L]LacticAcid|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]IVLiquid|[L]IVAntibiotics|[L/M]END
59,"NC|TM",2,Yes,"4.00","1.00","161.00","0.86","0.71","0.67","9.00","209.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]CRP|[L]IVAntibiotics|[L]IVLiquid|[L/M]END
60,"CS|GIA",2,Yes,"4.00","0.00","159.00","0.86","0.71","0.67","9.00","210.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]LacticAcid|[L]CRP|[L]IVAntibiotics|[L/M]END
61,"NG|NL",2,Yes,"2.00","0.00","75.00","1.00","0.85","0.75","8.00","136.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[L]ERSepsisTriage|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]LacticAcid|[L/M]END
62,"BO|XDA",2,Yes,"3.00","0.00","98.00","0.86","0.77","0.75","8.00","162.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[M-REAL]CRP|[L/M]ERSepsisTriage|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]CRP|[L/M]END
63,"NGA",1,Yes,"70.00","11.00","3,847.00","0.94","0.64","0.67","187.00","4,271.00",[L/M]START|[L/M]ERRegistration|[L/M]ERTriage|[L]ERSepsisTriage|[L]IVLiquid|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-REAL]IVAntibiotics|[M-INVI]tau split|[L/M]LacticAcid|[M-INVI]tau from tree|[M-INVI]tau join|[L]IVAntibiotics|[L]AdmissionNC|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau split|[L/M]AdmissionNC|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]LacticAcid|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-REAL]IVAntibiotics|[M-INVI]tau split|[L/M]LacticAcid|[L/M]AdmissionIC|[M-INVI]tau join|[L]CRP|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-REAL]IVAntibiotics|[M-INVI]tau split|[L/M]LacticAcid|[M-INVI]tau from tree|[M-INVI]tau join|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]CRP|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-REAL]IVAntibiotics|[M-INVI]tau split|[L/M]LacticAcid|[M-INVI]tau from tree|[M-INVI]tau join|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]LacticAcid|[L]LacticAcid|[L]CRP|[L/M]Leucocytes|[M-REAL]IVAntibiotics|[M-INVI]tau split|[L/M]LacticAcid|[M-INVI]tau from tree|[M-INVI]tau join|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]LacticAcid|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]LacticAcid|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-REAL]IVAntibiotics|[M-INVI]tau split|[L/M]LacticAcid|[M-INVI]tau from tree|[M-INVI]tau join|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]LacticAcid|[L/M]CRP|[M-INVI]tau from tree|[L]CRP|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]LacticAcid|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-REAL]IVAntibiotics|[M-INVI]tau split|[L/M]LacticAcid|[M-INVI]tau from tree|[M-INVI]tau join|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]LacticAcid|[L/M]CRP|[M-INVI]tau from tree|[L]CRP|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]LacticAcid|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-REAL]IVAntibiotics|[M-INVI]tau split|[L/M]LacticAcid|[M-INVI]tau from tree|[M-INVI]tau join|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]LacticAcid|[L/M]CRP|[M-INVI]tau from tree|[L]CRP|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]Leucocytes|[L/M]CRP|[M-INVI]tau from tree|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]LacticAcid|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]LacticAcid|[L/M]CRP|[M-INVI]tau from tree|[L]AdmissionNC|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]CRP|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]Leucocytes|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]CRP|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]Leucocytes|[L/M]CRP|[M-INVI]tau from tree|[L]CRP|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]Leucocytes|[L/M]CRP|[M-INVI]tau from tree|[L]CRP|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]Leucocytes|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau split|[L]Leucocytes|[L]CRP|[L/M]AdmissionNC|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]Leucocytes|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]CRP|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]Leucocytes|[L/M]CRP|[M-INVI]tau from tree|[L]CRP|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]Leucocytes|[L/M]CRP|[M-INVI]tau from tree|[L]CRP|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]Leucocytes|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]CRP|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]Leucocytes|[L]Leucocytes|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]CRP|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]Leucocytes|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]CRP|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]Leucocytes|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L]CRP|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]Leucocytes|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]CRP|[M-INVI]tau from tree|[L/M]Leucocytes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]ReleaseC|[L/M]END
