,dataset,esperimento,pattern,graph,Sub_3_present,Sub_92_present,Sub_42_present,Sub_3_compliant,Sub_92_compliant,Sub_42_compliant,respected,Sub3,Sub92,Sub42
361,bpi17denied,pattern,240,graph2595,True,False,False,False,,,True,1,1,0
362,bpi17denied,pattern,240,graph2594,True,False,False,False,,,True,1,0,0
363,bpi17denied,pattern,240,graph2593,True,False,False,False,,,True,1,1,0
364,bpi17denied,pattern,240,graph2592,True,False,False,False,,,True,1,1,0
365,bpi17denied,pattern,240,graph2591,True,True,True,True,True,True,True,1,1,1
366,bpi17denied,pattern,240,graph2590,False,False,False,,,,True,1,1,0
367,bpi17denied,pattern,240,graph2589,True,True,True,True,True,True,True,0,1,1
368,bpi17denied,pattern,240,graph2588,True,False,False,False,,,True,1,1,1
369,bpi17denied,pattern,240,graph2587,True,True,True,True,True,True,True,1,0,0
370,bpi17denied,pattern,240,graph2586,True,False,False,False,,,True,1,1,0
371,bpi17denied,pattern,240,graph2585,False,False,False,,,,True,0,1,0
372,bpi17denied,pattern,240,graph2584,True,True,True,True,True,True,True,1,1,1
373,bpi17denied,pattern,240,graph2583,True,False,False,False,,,True,1,1,0
374,bpi17denied,pattern,240,graph2582,True,True,True,True,True,True,True,1,1,1
375,bpi17denied,pattern,240,graph2581,True,True,True,True,True,True,True,0,1,1
376,bpi17denied,pattern,240,graph2580,False,False,False,,,,True,0,1,1
377,bpi17denied,pattern,240,graph2579,False,False,False,,,,True,0,1,1
378,bpi17denied,pattern,240,graph2578,True,False,False,False,,,True,1,1,1
379,bpi17denied,pattern,240,graph2577,True,True,True,True,True,True,True,1,1,1
380,bpi17denied,pattern,240,graph2576,False,False,False,,,,True,1,0,0
381,bpi17denied,pattern,240,graph2575,True,True,True,True,True,True,True,1,1,1
382,bpi17denied,pattern,240,graph2574,False,False,False,,,,True,0,1,0
383,bpi17denied,pattern,240,graph2573,False,False,False,,,,True,0,1,0
384,bpi17denied,pattern,240,graph2572,True,False,False,False,,,True,1,1,1
385,bpi17denied,pattern,240,graph2571,True,False,False,False,,,True,1,1,0
386,bpi17denied,pattern,240,graph2570,True,False,False,False,,,True,1,1,0
387,bpi17denied,pattern,240,graph2569,True,False,False,False,,,True,1,1,0
388,bpi17denied,pattern,240,graph2568,True,True,True,True,True,True,True,1,1,1
389,bpi17denied,pattern,240,graph2567,False,False,False,,,,True,0,1,0
390,bpi17denied,pattern,240,graph2566,True,True,True,True,True,True,True,0,0,1
391,bpi17denied,pattern,240,graph2565,False,False,False,,,,True,0,1,0
392,bpi17denied,pattern,240,graph2564,False,False,False,,,,True,0,1,1
393,bpi17denied,pattern,240,graph2563,False,False,False,,,,True,0,1,1
394,bpi17denied,pattern,240,graph2562,True,True,True,True,True,True,True,1,1,1
395,bpi17denied,pattern,240,graph2561,False,False,False,,,,True,0,1,0
396,bpi17denied,pattern,240,graph2560,False,False,False,,,,True,0,1,0
397,bpi17denied,pattern,240,graph2559,True,True,True,True,True,True,True,1,1,1
398,bpi17denied,pattern,240,graph2558,True,True,True,True,True,True,True,0,1,1
399,bpi17denied,pattern,240,graph2557,True,True,True,True,True,True,True,0,1,1
400,bpi17denied,pattern,240,graph2556,False,False,False,,,,True,0,1,1
401,bpi17denied,pattern,240,graph2555,True,True,True,True,True,True,True,0,1,1
402,bpi17denied,pattern,240,graph2554,True,True,True,True,True,True,True,1,1,1
403,bpi17denied,pattern,240,graph2553,True,False,False,False,,,True,1,1,0
404,bpi17denied,pattern,240,graph2552,True,False,False,False,,,True,1,1,0
405,bpi17denied,pattern,240,graph2551,True,False,False,False,,,True,1,1,0
406,bpi17denied,pattern,240,graph2550,True,True,True,True,True,True,True,0,1,1
407,bpi17denied,pattern,240,graph2549,True,True,True,True,True,True,True,1,1,0
408,bpi17denied,pattern,240,graph2548,True,False,False,False,,,True,1,1,1
409,bpi17denied,pattern,240,graph2547,True,False,False,False,,,True,1,1,1
410,bpi17denied,pattern,240,graph2546,True,False,False,False,,,True,1,1,1
411,bpi17denied,pattern,240,graph2545,True,False,False,False,,,True,1,1,0
412,bpi17denied,pattern,240,graph2544,True,False,False,False,,,True,1,1,1
413,bpi17denied,pattern,240,graph2543,True,False,False,False,,,True,1,1,1
414,bpi17denied,pattern,240,graph2542,False,False,False,,,,True,1,1,0
415,bpi17denied,pattern,240,graph2541,False,False,False,,,,True,1,1,0
416,bpi17denied,pattern,240,graph2540,False,False,False,,,,True,1,1,0
417,bpi17denied,pattern,240,graph2539,True,True,True,True,True,True,True,1,1,1
418,bpi17denied,pattern,240,graph2538,True,True,True,True,True,True,True,1,1,1
419,bpi17denied,pattern,240,graph2537,True,False,False,False,,,True,1,1,0
420,bpi17denied,pattern,240,graph2536,True,True,True,True,True,True,True,1,1,1
421,bpi17denied,pattern,240,graph2535,True,False,False,False,,,True,1,1,1
422,bpi17denied,pattern,240,graph2534,True,False,False,False,,,True,1,1,1
423,bpi17denied,pattern,240,graph2533,True,False,False,False,,,True,1,1,0
424,bpi17denied,pattern,240,graph2532,True,True,True,True,True,True,True,0,1,1
425,bpi17denied,pattern,240,graph2531,True,False,False,False,,,True,1,0,0
426,bpi17denied,pattern,240,graph2530,True,False,False,False,,,True,1,0,0
427,bpi17denied,pattern,240,graph2529,True,False,False,False,,,True,1,1,0
428,bpi17denied,pattern,240,graph2528,True,False,False,False,,,True,1,1,0
429,bpi17denied,pattern,240,graph2527,False,False,False,,,,True,0,1,0
430,bpi17denied,pattern,240,graph2526,False,False,False,,,,True,0,1,1
431,bpi17denied,pattern,240,graph2525,False,False,False,,,,True,0,1,0
432,bpi17denied,pattern,240,graph2524,True,False,False,False,,,True,1,1,0
433,bpi17denied,pattern,240,graph2523,True,False,False,False,,,True,1,0,0
434,bpi17denied,pattern,240,graph2522,True,False,False,False,,,True,1,1,0
435,bpi17denied,pattern,240,graph2521,True,True,True,True,True,True,True,0,1,1
436,bpi17denied,pattern,240,graph2520,False,False,False,,,,True,0,1,0
437,bpi17denied,pattern,240,graph2519,True,False,False,False,,,True,1,1,0
438,bpi17denied,pattern,240,graph2518,True,False,False,False,,,True,1,1,0
439,bpi17denied,pattern,240,graph2517,False,False,False,,,,True,0,1,0
440,bpi17denied,pattern,240,graph2516,False,False,False,,,,True,0,1,0
441,bpi17denied,pattern,240,graph2515,True,False,False,False,,,True,1,1,0
442,bpi17denied,pattern,240,graph2514,True,False,False,False,,,True,1,1,0
443,bpi17denied,pattern,240,graph2513,True,True,True,True,True,True,True,1,1,1
444,bpi17denied,pattern,240,graph2512,True,False,False,False,,,True,1,1,0
445,bpi17denied,pattern,240,graph2511,False,False,False,,,,True,0,1,0
446,bpi17denied,pattern,240,graph2510,True,False,False,False,,,True,1,0,0
447,bpi17denied,pattern,240,graph2509,False,False,False,,,,True,1,1,0
448,bpi17denied,pattern,240,graph2508,False,False,False,,,,True,1,0,0
449,bpi17denied,pattern,240,graph2507,True,True,True,True,True,True,True,1,1,0
450,bpi17denied,pattern,240,graph2506,True,False,False,False,,,True,1,1,0
451,bpi17denied,pattern,240,graph2505,True,False,False,False,,,True,1,1,0
452,bpi17denied,pattern,240,graph2504,True,True,True,True,True,True,True,1,1,1
453,bpi17denied,pattern,240,graph2503,False,False,False,,,,True,0,1,1
454,bpi17denied,pattern,240,graph2502,True,False,False,False,,,True,1,0,0
455,bpi17denied,pattern,240,graph2501,True,True,True,True,True,True,True,1,1,1
456,bpi17denied,pattern,240,graph2500,False,False,False,,,,True,0,1,0
457,bpi17denied,pattern,240,graph2499,True,True,True,True,True,True,True,1,1,1
458,bpi17denied,pattern,240,graph2498,False,False,False,,,,True,0,1,0
459,bpi17denied,pattern,240,graph2497,True,False,False,False,,,True,1,0,0
460,bpi17denied,pattern,240,graph2496,True,False,False,False,,,True,1,1,0
461,bpi17denied,pattern,240,graph2495,True,False,False,False,,,True,1,0,0
462,bpi17denied,pattern,240,graph2494,True,False,False,False,,,True,1,1,0
463,bpi17denied,pattern,240,graph2493,True,False,False,False,,,True,1,1,0
464,bpi17denied,pattern,240,graph2492,True,True,True,True,True,True,True,1,1,1
465,bpi17denied,pattern,240,graph2491,True,False,False,False,,,True,1,0,0
466,bpi17denied,pattern,240,graph2490,False,False,False,,,,True,0,1,0
467,bpi17denied,pattern,240,graph2489,True,False,False,False,,,True,1,1,0
468,bpi17denied,pattern,240,graph2488,False,False,False,,,,True,0,1,0
469,bpi17denied,pattern,240,graph2487,True,False,False,False,,,True,1,0,0
470,bpi17denied,pattern,240,graph2486,True,True,True,True,True,True,True,1,1,1
471,bpi17denied,pattern,240,graph2485,True,False,False,False,,,True,1,0,0
472,bpi17denied,pattern,240,graph2484,True,False,False,False,,,True,1,1,0
473,bpi17denied,pattern,240,graph2483,True,False,False,False,,,True,1,1,0
474,bpi17denied,pattern,240,graph2482,True,False,False,False,,,True,1,1,1
475,bpi17denied,pattern,240,graph2481,True,True,True,True,True,True,True,1,1,1
476,bpi17denied,pattern,240,graph2480,True,False,False,False,,,True,1,0,0
477,bpi17denied,pattern,240,graph2479,True,False,False,False,,,True,1,0,0
478,bpi17denied,pattern,240,graph2478,True,False,False,False,,,True,1,1,0
479,bpi17denied,pattern,240,graph2477,True,False,False,False,,,True,1,0,0
480,bpi17denied,pattern,240,graph2476,False,False,False,,,,True,1,1,0
481,bpi17denied,pattern,240,graph2475,True,False,False,False,,,True,0,1,0
482,bpi17denied,pattern,240,graph2474,True,True,True,True,True,True,True,1,1,1
483,bpi17denied,pattern,240,graph2473,False,False,False,,,,True,0,1,1
484,bpi17denied,pattern,240,graph2472,True,False,False,False,,,True,1,1,0
485,bpi17denied,pattern,240,graph2471,True,True,True,True,True,True,True,1,1,1
486,bpi17denied,pattern,240,graph2470,True,True,True,True,True,True,True,1,1,1
487,bpi17denied,pattern,240,graph2469,True,True,True,True,True,True,True,1,1,1
488,bpi17denied,pattern,240,graph2468,False,False,False,,,,True,1,1,0
489,bpi17denied,pattern,240,graph2467,False,False,False,,,,True,0,1,0
490,bpi17denied,pattern,240,graph2466,False,False,False,,,,True,0,1,0
491,bpi17denied,pattern,240,graph2465,True,False,False,False,,,True,1,1,0
492,bpi17denied,pattern,240,graph2464,False,False,False,,,,True,1,1,0
493,bpi17denied,pattern,240,graph2463,True,False,False,False,,,True,1,0,0
494,bpi17denied,pattern,240,graph2462,True,True,True,True,True,True,True,0,1,1
495,bpi17denied,pattern,240,graph2461,True,False,False,False,,,True,1,1,0
496,bpi17denied,pattern,240,graph2460,True,False,False,False,,,True,1,0,0
497,bpi17denied,pattern,240,graph2459,True,False,False,False,,,True,1,1,0
498,bpi17denied,pattern,240,graph2458,True,False,False,False,,,True,1,1,0
499,bpi17denied,pattern,240,graph2457,True,False,False,False,,,True,1,1,0
500,bpi17denied,pattern,240,graph2456,True,False,False,False,,,True,1,1,0
501,bpi17denied,pattern,240,graph2455,True,False,False,False,,,True,1,1,0
502,bpi17denied,pattern,240,graph2454,True,False,False,False,,,True,1,0,0
503,bpi17denied,pattern,240,graph2453,True,False,False,False,,,True,1,1,0
504,bpi17denied,pattern,240,graph2452,True,True,True,True,True,True,True,1,0,1
505,bpi17denied,pattern,240,graph2451,False,False,False,,,,True,0,1,0
506,bpi17denied,pattern,240,graph2450,True,False,False,False,,,True,1,1,0
507,bpi17denied,pattern,240,graph2449,True,False,False,False,,,True,1,0,0
508,bpi17denied,pattern,240,graph2448,True,False,False,False,,,True,1,0,0
509,bpi17denied,pattern,240,graph2447,True,True,True,True,True,True,True,1,1,0
510,bpi17denied,pattern,240,graph2446,False,False,False,,,,True,0,1,0
511,bpi17denied,pattern,240,graph2445,False,False,False,,,,True,1,1,0
512,bpi17denied,pattern,240,graph2444,False,False,False,,,,True,0,1,0
513,bpi17denied,pattern,240,graph2443,False,False,False,,,,True,0,0,1
514,bpi17denied,pattern,240,graph2442,True,False,False,False,,,True,1,1,0
515,bpi17denied,pattern,240,graph2441,True,False,False,False,,,True,1,1,0
516,bpi17denied,pattern,240,graph2440,True,False,False,False,,,True,1,1,0
517,bpi17denied,pattern,240,graph2439,False,False,False,,,,True,0,1,0
518,bpi17denied,pattern,240,graph2438,True,False,False,False,,,True,1,1,0
519,bpi17denied,pattern,240,graph2437,True,False,False,False,,,True,1,1,0
520,bpi17denied,pattern,240,graph2436,True,False,False,False,,,True,1,1,0
521,bpi17denied,pattern,240,graph2435,True,False,False,False,,,True,1,0,0
522,bpi17denied,pattern,240,graph2434,True,False,False,False,,,True,1,0,0
523,bpi17denied,pattern,240,graph2433,True,False,False,False,,,True,1,0,0
524,bpi17denied,pattern,240,graph2432,True,True,True,True,True,True,True,1,1,1
525,bpi17denied,pattern,240,graph2431,True,True,True,True,True,True,True,0,1,1
526,bpi17denied,pattern,240,graph2430,True,False,False,False,,,True,1,1,0
527,bpi17denied,pattern,240,graph2429,True,True,True,True,True,True,True,0,0,1
528,bpi17denied,pattern,240,graph2428,False,False,False,,,,True,1,1,0
529,bpi17denied,pattern,240,graph2427,False,False,False,,,,True,1,1,0
530,bpi17denied,pattern,240,graph2426,False,False,False,,,,True,1,1,0
531,bpi17denied,pattern,240,graph2425,False,False,False,,,,True,1,1,0
532,bpi17denied,pattern,240,graph2424,True,False,False,False,,,True,1,1,0
533,bpi17denied,pattern,240,graph2423,True,False,False,False,,,True,1,1,0
534,bpi17denied,pattern,240,graph2422,False,False,False,,,,True,1,0,0
535,bpi17denied,pattern,240,graph2421,True,True,True,True,True,True,True,1,1,1
536,bpi17denied,pattern,240,graph2420,True,False,False,False,,,True,1,1,0
537,bpi17denied,pattern,240,graph2419,False,False,False,,,,True,0,1,0
538,bpi17denied,pattern,240,graph2418,True,False,False,False,,,True,1,1,0
539,bpi17denied,pattern,240,graph2417,False,False,False,,,,True,0,1,0
540,bpi17denied,pattern,240,graph2416,True,False,False,False,,,True,1,1,0
541,bpi17denied,pattern,240,graph2415,True,False,False,False,,,True,1,0,0
542,bpi17denied,pattern,240,graph2414,False,False,False,,,,True,0,1,0
543,bpi17denied,pattern,240,graph2413,True,False,False,False,,,True,1,1,0
544,bpi17denied,pattern,240,graph2412,True,False,False,False,,,True,1,1,0
545,bpi17denied,pattern,240,graph2411,False,False,False,,,,True,1,0,0
546,bpi17denied,pattern,240,graph2410,False,False,False,,,,True,0,1,0
547,bpi17denied,pattern,240,graph2409,False,False,False,,,,True,0,1,0
548,bpi17denied,pattern,240,graph2408,True,False,False,False,,,True,1,1,0
549,bpi17denied,pattern,240,graph2407,True,False,False,False,,,True,1,1,0
550,bpi17denied,pattern,240,graph2406,True,False,False,False,,,True,1,1,1
551,bpi17denied,pattern,240,graph2405,False,False,False,,,,True,0,1,0
552,bpi17denied,pattern,240,graph2404,False,False,False,,,,True,0,1,0
553,bpi17denied,pattern,240,graph2403,True,True,True,True,True,True,True,1,1,1
554,bpi17denied,pattern,240,graph2402,False,False,False,,,,True,0,1,0
555,bpi17denied,pattern,240,graph2401,True,False,False,False,,,True,1,0,0
556,bpi17denied,pattern,240,graph2400,True,False,False,False,,,True,1,0,0
557,bpi17denied,pattern,240,graph2399,True,False,False,False,,,True,1,0,0
558,bpi17denied,pattern,240,graph2398,True,False,False,False,,,True,1,1,0
559,bpi17denied,pattern,240,graph2397,False,False,False,,,,True,1,1,0
560,bpi17denied,pattern,240,graph2396,True,False,False,False,,,True,1,1,0
561,bpi17denied,pattern,240,graph2395,False,False,False,,,,True,0,1,0
562,bpi17denied,pattern,240,graph2394,True,True,True,True,True,True,True,0,1,1
563,bpi17denied,pattern,240,graph2393,False,False,False,,,,True,1,0,0
564,bpi17denied,pattern,240,graph2392,True,False,False,False,,,True,1,1,0
565,bpi17denied,pattern,240,graph2391,False,False,False,,,,True,0,1,0
566,bpi17denied,pattern,240,graph2390,False,False,False,,,,True,0,1,0
567,bpi17denied,pattern,240,graph2389,False,False,False,,,,True,0,1,0
568,bpi17denied,pattern,240,graph2388,False,False,False,,,,True,0,1,0
569,bpi17denied,pattern,240,graph2387,False,False,False,,,,True,0,1,0
570,bpi17denied,pattern,240,graph2386,False,False,False,,,,True,1,1,0
571,bpi17denied,pattern,240,graph2385,False,False,False,,,,True,0,1,0
572,bpi17denied,pattern,240,graph2384,True,False,False,False,,,True,1,1,0
573,bpi17denied,pattern,240,graph2383,True,False,False,False,,,True,1,1,0
574,bpi17denied,pattern,240,graph2382,False,False,False,,,,True,1,0,0
575,bpi17denied,pattern,240,graph2381,False,False,False,,,,True,0,1,0
576,bpi17denied,pattern,240,graph2380,True,False,False,False,,,True,1,1,0
577,bpi17denied,pattern,240,graph2379,True,True,True,True,True,True,True,0,1,1
578,bpi17denied,pattern,240,graph2378,True,False,False,False,,,True,1,0,0
579,bpi17denied,pattern,240,graph2377,False,False,False,,,,True,0,1,0
580,bpi17denied,pattern,240,graph2376,True,False,False,False,,,True,1,1,0
581,bpi17denied,pattern,240,graph2375,True,False,False,False,,,True,0,1,0
582,bpi17denied,pattern,240,graph2374,True,True,True,True,True,True,True,1,1,1
583,bpi17denied,pattern,240,graph2373,False,False,False,,,,True,1,1,0
584,bpi17denied,pattern,240,graph2372,False,False,False,,,,True,0,1,0
585,bpi17denied,pattern,240,graph2371,True,True,True,True,True,True,True,1,1,1
586,bpi17denied,pattern,240,graph2370,False,False,False,,,,True,1,1,0
587,bpi17denied,pattern,240,graph2369,False,False,False,,,,True,0,1,0
588,bpi17denied,pattern,240,graph2368,False,False,False,,,,True,0,1,0
589,bpi17denied,pattern,240,graph2367,False,False,False,,,,True,0,1,0
590,bpi17denied,pattern,240,graph2366,False,False,False,,,,True,1,1,0
591,bpi17denied,pattern,240,graph2365,False,False,False,,,,True,1,1,0
592,bpi17denied,pattern,240,graph2364,False,False,False,,,,True,1,1,0
593,bpi17denied,pattern,240,graph2363,True,False,False,False,,,True,1,1,0
594,bpi17denied,pattern,240,graph2362,True,False,False,False,,,True,1,0,0
595,bpi17denied,pattern,240,graph2361,True,False,False,False,,,True,1,1,0
596,bpi17denied,pattern,240,graph2360,False,False,False,,,,True,0,1,0
597,bpi17denied,pattern,240,graph2359,False,False,False,,,,True,0,1,0
598,bpi17denied,pattern,240,graph2358,False,False,False,,,,True,0,1,0
599,bpi17denied,pattern,240,graph2357,True,False,False,False,,,True,1,1,1
600,bpi17denied,pattern,240,graph2356,False,False,False,,,,True,0,1,0
601,bpi17denied,pattern,240,graph2355,True,True,True,True,True,True,True,1,1,0
602,bpi17denied,pattern,240,graph2354,True,False,False,False,,,True,1,1,0
603,bpi17denied,pattern,240,graph2353,True,False,False,False,,,True,1,1,0
604,bpi17denied,pattern,240,graph2352,True,False,False,False,,,True,1,1,0
605,bpi17denied,pattern,240,graph2351,False,False,False,,,,True,0,1,0
606,bpi17denied,pattern,240,graph2350,False,False,False,,,,True,0,1,0
607,bpi17denied,pattern,240,graph2349,True,False,False,False,,,True,1,1,1
608,bpi17denied,pattern,240,graph2348,False,False,False,,,,True,1,0,0
